Symbol,Description,ISIN,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Exchange
IWP,Indian Wood Products Co. Ltd.,INE586E01020,33.85,INR,2.1732568668880132,1554,0.5024410747195189,2143086029,INR,47.43553811659193,0.7136,INR,-13.733075435203098,0.447761194029851,Consumer non-durables,NSE
NSL,Northern Spirits Ltd.,INE01BL01012,131.55,INR,-1.3868065967016447,6872,0.9061539881588143,2141230098,INR,7.811247483834191,16.8411,INR,17.68598621961958,0.224887556221889,Consumer non-durables,BSE
SHIVATEX,Shiva Texyarn Limited,INE705C01020,165,INR,1.8832973139858051,60,0.09935419771485346,2138847685.0000002,INR,20.943338748984566,7.8784,INR,-15.337001375515818,0.363636363636364,Process industries,BSE
SHIVATEX,Shiva Texyarn Limited,INE705C01020,163.14,INR,-0.2628843920034278,634,0.08165473185307301,2138847685.0000002,INR,20.707250203086918,7.8784,INR,-15.337001375515818,0.363636363636364,Process industries,NSE
BALAJIPHOS,Balaji Phosphates Ltd.,INE0PQ601019,89.9,INR,-0.05558643690939095,62000,2.393822393822394,2138750145,INR,20.932290211418458,4.2948,INR,12.11235251122482,0,Process industries,NSE
NOVAAGRI,Nova Agritech Limited,INE02H701025,22.99,INR,-0.04347826086957201,20942,0.7784667082998781,2137207727.9999998,INR,16.170781458816908,1.4217,INR,-53.32873744337206,0,Process industries,NSE
NOVAAGRI,Nova Agritech Limited,INE02H701025,23.2,INR,0.4329004329004236,7718,1.1190210378274927,2137207727.9999998,INR,16.318491946261517,1.4217,INR,-53.32873744337206,0,Process industries,BSE
PRATHAM,Pratham EPC Projects Ltd.,INE0QA601016,118,INR,-1.6666666666666667,4800,0.7453416149068323,2131199999.9999998,INR,34.90607898239905,3.3805,INR,-56.37501613111369,0,Industrial services,NSE
AFFORDABLE,Affordable Robotic & Automation Ltd.,INE692Z01013,181.25,INR,0.5268996117581745,1334,0.6038111619064831,2130236248.0000002,INR,29.260299625468164,6.1944,INR,19.557622898612266,0,Producer manufacturing,BSE
AFFORDABLE,Affordable Robotic & Automation Ltd.,INE692Z01013,180.29,INR,1.5489467162329618,10863,0.7860517956250859,2130236248.0000002,INR,29.105320935038097,6.1944,INR,19.557622898612266,0,Producer manufacturing,NSE
ALFREDHE,Alfred Herbert (India) Ltd.,INE782D01027,2900.6,INR,4.90415913200723,254,2.6239669421487606,2128642692.9999998,INR,0.491440795946364,5902.2369,INR,7073.486269195476,0.181202094696215,Producer manufacturing,BSE
INNOVATORS,Innovators Facade Systems Ltd.,INE870Z01015,114,INR,1.2883163038649514,2400,0.22556390977443608,2128288946.0000002,INR,15.857560161357629,7.189,INR,-15.284995463169185,0,Process industries,BSE
CCHHL,Country Club Hospitality & Holidays Limited,INE652F01027,12.82,INR,-1.8376722817764182,16521,1.0547922465970325,2126676265,INR,,-1.0862,INR,-514.7384497899961,0,Consumer services,NSE
CCHHL,Country Club Hospitality & Holidays Limited,INE652F01027,13,INR,0,554,0.2931837425910246,2126676265,INR,,-1.0862,INR,-514.7384497899961,0,Consumer services,BSE
MITSU,Mitsu Chem Plast Ltd,INE317V01016,155,INR,-1.5873015873015872,7028,0.28261787473610156,2125303142.0000002,INR,13.474745718508215,11.503,INR,115.45636741650902,0.127591706539075,Producer manufacturing,BSE
MADHAVIPL,Madhav Infra Projects Ltd.,INE631R01026,7.89,INR,0.509554140127389,64792,0.6466467525442404,2121606952,INR,8.138215575038679,0.9695,INR,-1.031033074724377,0,Utilities,NSE
MADHAVIPL,Madhav Infra Projects Ltd.,INE631R01026,7.89,INR,0.12690355329948969,29259,1.0344022993789106,2121606952,INR,8.138215575038679,0.9695,INR,-1.031033074724377,0,Utilities,BSE
RRIL,RRIL Limited,INE951M01037,17.2,INR,-1.6580903373356155,10981,2.307466011052997,2120037848,INR,24.143739472206622,0.7124,INR,26.133144475920695,0,Process industries,BSE
RRIL,RRIL Limited,INE951M01037,17.15,INR,-1.266551525618897,29874,1.4770901215828014,2120037848,INR,24.073554183043232,0.7124,INR,26.133144475920695,0,Process industries,NSE
JASCH,Jasch Industries Limited,INE711C01028,295.85,INR,-2.9999999999999925,4350,0.3158949631092779,2116897115.0000002,INR,13.535090127184555,21.858,INR,90.53513367445673,0,Process industries,BSE
ZODIACLOTH,Zodiac Clothing Company Limited,INE206B01013,76.93,INR,0.3652968036529695,1892,0.6599002476369852,2114550788,INR,,-13.4547,INR,5.974310952088101,0,Consumer non-durables,NSE
ZODIACLOTH,Zodiac Clothing Company Limited,INE206B01013,76.51,INR,-0.6492663290481755,14,0.044458558272467454,2114550788,INR,,-13.4547,INR,5.974310952088101,0,Consumer non-durables,BSE
SATKARTAR,Sat Kartar Life Limited,INE0NB801022,125.3,INR,-6.001500375093784,80800,4.902912621359223,2105510290.8,INR,11.54168547295119,10.8563,INR,,0.525131282820705,Health technology,NSE
SYSCHEM,Syschem India Ltd.,INE121D01036,34.18,INR,-19.99063670411985,483100,19.321913233370797,2104515441,INR,19.26067846275217,1.7746,INR,1831.0119695321,0,Health technology,BSE
ALANKIT,Alankit Limited,INE914E01040,7.81,INR,0.5148005148005153,123919,1.5433811679075755,2101475128,INR,11.071732350439467,0.7054,INR,-3.67335791342345,0,Technology services,NSE
ALANKIT,Alankit Limited,INE914E01040,7.82,INR,1.0335917312661507,22030,1.4481987904286444,2101475128,INR,11.085908704281259,0.7054,INR,-3.67335791342345,0,Technology services,BSE
VSTL,Vibhor Steel Tubes Ltd.,INE0QTF01015,111.52,INR,1.5572352244786392,15619,1.4194961465755416,2090609485,INR,24.037072960448324,4.6395,INR,-25.256154143575205,0,Non-energy minerals,NSE
VSTL,Vibhor Steel Tubes Ltd.,INE0QTF01015,112.1,INR,2.6086956521739078,605,0.3026816089653792,2090609485,INR,24.162086431727555,4.6395,INR,-25.256154143575205,0,Non-energy minerals,BSE
NECLIFE,Nectar Lifesciences Ltd.,INE023H01027,10.51,INR,-3.0442804428044288,12727,1.0836008207678096,2080535007.9999998,INR,,-13.4115,INR,-164.57359294549332,0,Health technology,BSE
NECLIFE,Nectar Lifesciences Ltd.,INE023H01027,10.53,INR,-1.7723880597015043,209897,2.314434603883101,2080535007.9999998,INR,,-13.4115,INR,-164.57359294549332,0,Health technology,NSE
AKSHARCHEM,AksharChem India Ltd.,INE542B01011,261.49,INR,2.328402598419041,15747,4.2712995361705595,2076957694.0000002,INR,,-0.5448,INR,-109.17418833355788,0.290079288338813,Process industries,NSE
AKSHARCHEM,AksharChem India Ltd.,INE542B01011,254,INR,-1.9305019305019304,382,0.9968684759916541,2076957694.0000002,INR,,-0.5448,INR,-109.17418833355788,0.290079288338813,Process industries,BSE
UHTL,United Heat Transfer Ltd.,INE0SMR01011,103.8,INR,-4.770642201834865,52000,1.4942528735632183,2071436000.0000002,INR,39.46167883211679,2.6304,INR,-5.733944954128446,0,Producer manufacturing,NSE
NTCIND,NTC Industries Limited,INE920C01017,145.35,INR,1.289198606271773,13268,3.620684950197844,2070409496.0000002,INR,10.714206735907887,13.5661,INR,59.60493188075014,0,Consumer non-durables,BSE
KORE,Jay Jalaram Technologies Ltd.,INE0J6801010,172.45,INR,0.9956076134699787,6750,0.8571428571428571,2070343750,INR,20.078006752823377,8.589,INR,63.03171801150277,0,Distribution services,NSE
GOYALSALT,Goyal Salt Limited,INE0QFE01017,114,INR,-0.8695652173913043,3600,0.9523809523809523,2058528750,INR,17.96803580998014,6.3446,INR,-14.266796389384364,0,Consumer non-durables,NSE
GENNEX,Gennex Laboratories Limited,INE509C01026,8.97,INR,-1.1025358324145496,573668,1.8075485193313328,2058401526,INR,11.27734473221021,0.7954,INR,9.968201299599052,0,Health technology,BSE
RBS,Ramdevbaba Solvent Limited,INE0RJH01010,90.95,INR,1.0555555555555587,26400,0.9192200557103064,2057521499.9999998,INR,18.187090065589505,5.0008,INR,-27.705896809448777,0,Process industries,NSE
SAKHTISUG,Sakthi Sugars Limited,INE623A01011,17.74,INR,1.7201834862385155,193531,2.8173691006680532,2057276770,INR,7.488391726466863,2.369,INR,-64.79312804660564,0,Process industries,NSE
SAKHTISUG,Sakthi Sugars Limited,INE623A01011,17.8,INR,2.8307336799537954,7900,1.1463895983283028,2057276770,INR,7.513718868720979,2.369,INR,-64.79312804660564,0,Process industries,BSE
EXIMROUTES,Exim Routes Limited,INE19I001020,115,INR,4.974897307165681,2400,0.08547008547008547,2054281599.9999998,INR,13.764048305825185,8.3551,INR,,0,Distribution services,NSE
DUCOL,Ducol Organics & Colours Ltd.,INE0LZO01015,115.95,INR,2.203613926840018,800,0.2,2048754409.75,INR,26.724594924747045,4.3387,INR,91.4864507017389,0,Process industries,NSE
DHARARAIL,Dhara Rail Projects Limited,INE2HJL01019,137,INR,0.8836524300441742,11000,1.3414634146341464,2048407200,INR,,,,,0,Industrial services,NSE
PILITA,PIL Italica Lifestyle Limited,INE600A01035,8.55,INR,-1.61104718066742,13418,1.457211120764818,2044499955,INR,64.04494382022472,0.1335,INR,-40.534521158129174,0,Producer manufacturing,BSE
PILITA,PIL Italica Lifestyle Limited,INE600A01035,8.55,INR,-1.1560693641618456,45245,0.7438748902560528,2044499955,INR,64.04494382022472,0.1335,INR,-40.534521158129174,0,Producer manufacturing,NSE
WARDINMOBI,Wardwizard Innovations & Mobility Ltd.,INE945P01024,6.88,INR,1.3254786450662719,270174,0.8999149628424662,2042550432,INR,100.73206442166911,0.0683,INR,-71.25420875420876,1.39786450662739,Finance,BSE
TEAMGTY,Team India Guaranty Ltd,INE289C01025,218,INR,-2.4521209951673484,34,0.008872419822029697,2040096077,INR,256.6517541794208,0.8494,INR,-67.45469175064179,0,Finance,NSE
TEAMGTY,Team India Guaranty Ltd,INE289C01025,227,INR,0.06612298875909442,6,0.02706359945872801,2040096077,INR,267.24746880150695,0.8494,INR,-67.45469175064179,0,Finance,BSE
ESSENTIA,Integra Essentia Limited,INE418N01035,1.21,INR,4.310344827586212,383907,1.3491339729918077,2036128457,INR,183.33333333333334,0.0066,INR,-82.76762402088772,0,Consumer non-durables,BSE
ESSENTIA,Integra Essentia Limited,INE418N01035,1.2,INR,4.347826086956526,490651,0.4093489725207389,2036128457,INR,181.8181818181818,0.0066,INR,-82.76762402088772,0,Consumer non-durables,NSE
JMA,Jullundur Motor Agency (Delhi) Ltd,INE412C01023,89.33,INR,0.7443329198150407,5382,1.023310643799673,2025316298,INR,6.870322942863955,13.0023,INR,15.346332635463616,2.25555430246983,Producer manufacturing,NSE
SANJIVIN,Sanjivani Paranteral Ltd.,INE860D01013,160,INR,-3.0303030303030303,4755,0.3924594953738476,2025066905,INR,29.402036090999303,5.4418,INR,-18.370959273981853,0.303306035790112,Health technology,BSE
MNFL,Mother Nutri Foods Limited,INE0UH001016,161.5,INR,0,2400,0.21978021978021978,2024405730,INR,,,,,0,Consumer non-durables,BSE
MARC,Marc Technocrats Limited,INE0TD401015,118,INR,1.2006861063464886,4800,0.1238390092879257,2018740457.8,INR,,,,,0,Industrial services,NSE
MADHAVBAUG,Vaidya Sane Ayurved Laboratories Limited,INE0JR301013,191.9,INR,-0.8268733850129169,800,0.43478260869565216,2017531055,INR,23.765883139722092,8.0746,INR,71.77807088456795,0,Health services,NSE
KERALAYUR,Kerala Ayurveda Limited,INE817B01025,156,INR,0.8077544426494345,3224,0.37773429719628565,2007740596,INR,,-13.1184,INR,-7.385275290188428,0,Health technology,BSE
BGWTATO,Bhagwati Autocast Limited,INE106G01014,702.9,INR,0.2710413694721794,2227,0.2079675768555527,2005100159,INR,13.974488456981081,50.2988,INR,125.85494647603997,0.359169599885066,Non-energy minerals,BSE
CPCAP,CP Capital Ltd,INE521J01018,113.85,INR,-0.6284367635506667,12081,0.5751460359626944,2002133076,INR,4.865135121275832,23.4012,INR,-22.05861291429219,3.6347114947751,Consumer services,NSE
CPCAP,CP Capital Ltd,INE521J01018,114.4,INR,3.952748750567932,1079,1.0099213777611402,2002133076,INR,4.888638189494556,23.4012,INR,-22.05861291429219,3.6347114947751,Consumer services,BSE
KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,INE641C01019,57.49,INR,-1.083964211975216,7055,0.8667502088554719,2000925640,INR,195.6773315180395,0.2938,INR,-86.96308129215478,0,Electronic technology,BSE
KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,INE641C01019,57.18,INR,-2.28981544771019,66437,1.0639691492666865,2000925640,INR,194.6221919673247,0.2938,INR,-86.96308129215478,0,Electronic technology,NSE
GICL,Globe International Carriers Ltd.,INE947T01022,18.26,INR,2.411665731912526,82626,0.9655198202314416,1996157650,INR,10.189732142857144,1.792,INR,57.358623112047766,0,Transportation,NSE
CORALAB,Coral Laboratories Limited,INE683E01017,575,INR,3.6036036036036037,391,0.663611676849966,1993153698,INR,12.538843155427138,45.8575,INR,-32.177306999458686,0.268865388062377,Health technology,BSE
NEAGI,Neelamalai Agro Industries Limited,INE605D01012,3170,INR,-0.06305170239596469,26,1.477272727272727,1990567354,INR,6.771318063761893,468.1511,INR,25.526504893417346,0.937514648666385,Consumer non-durables,NSE
NEAGI,Neelamalai Agro Industries Limited,INE605D01012,3100,INR,-3.1234863044735017,23,0.7718120805369136,1990567354,INR,6.621793690114154,468.1511,INR,25.526504893417346,0.937514648666385,Consumer non-durables,BSE
SICAGEN,Sicagen India Limited,INE176J01011,49.73,INR,-0.48028817290374626,5339,0.5641020222724679,1985707014,INR,10.883505132077122,4.5693,INR,5.6778759424580185,1.99282582702272,Distribution services,NSE
SICAGEN,Sicagen India Limited,INE176J01011,49.98,INR,-0.5373134328358271,3086,0.8085518903765033,1985707014,INR,10.938218107806446,4.5693,INR,5.6778759424580185,1.99282582702272,Distribution services,BSE
CURRENT,Current Infraprojects Limited,INE1CRQ01014,101.45,INR,-1.9806763285024127,1600,0.16129032258064516,1981818000,INR,13.238249341023566,7.6634,INR,,0,Industrial services,NSE
VIKASECO,Vikas EcoTech Limited,INE806A01020,1.11,INR,0,1550612,0.8310464458434669,1980955165,INR,84.73282442748092,0.0131,INR,-88.50877192982456,0,Process industries,NSE
VIKASECO,Vikas EcoTech Limited,INE806A01020,1.12,INR,0.9009009009009016,839059,1.7725232999654397,1980955165,INR,85.49618320610688,0.0131,INR,-88.50877192982456,0,Process industries,BSE
INTENTECH,Intense Technologies Limited,INE781A01025,81.8,INR,-2.9425723777883293,12617,4.232188380517912,1977533758,INR,,-7.555,INR,-209.4530967040927,1.194743130227,Technology services,BSE
INTENTECH,Intense Technologies Limited,INE781A01025,81.64,INR,-1.7214397496087548,59394,1.0201245914366144,1977533758,INR,,-7.555,INR,-209.4530967040927,1.194743130227,Technology services,NSE
HPBL,HCP Plastene Bulkpack Limited,INE136C01044,182.5,INR,-1.881720430107527,7064,0.7979756902083052,1976446026,INR,8.364806394837196,21.8176,INR,66.80632435242669,0.540102619497705,Process industries,BSE
SAMOR,Samor Reality Limited,INE0GD201014,91.3,INR,2.584269662921345,5,0.23255813953500964,1974787971,INR,,-30.171,INR,-10357.885615251302,0,Distribution services,BSE
COCHINM,Cochin Minerals & Rutile Ltd.,INE105D01013,247.5,INR,-0.6024096385542169,3433,0.7533960980534159,1973551505,INR,15.499943636568593,15.9678,INR,-46.93002572437035,3.17397341797262,Non-energy minerals,BSE
STHINPA,South India Paper Mills Limited,INE088G01014,105,INR,0.4784688995215311,956,0.27375293511254195,1966875029,INR,13.356229727151307,7.8615,INR,,0,Process industries,BSE
SAVERA,Savera Industries Limited,INE104E01014,161.05,INR,-2.2754854368932036,282,0.091979516618285,1965734511,INR,14.986274601032896,10.7465,INR,-3.196894085430672,1.82038834951456,Consumer services,BSE
JAYBEE,Jay Bee Laminations Limited,INE0SMY01017,89.5,INR,2.8735632183908044,8500,0.6938775510204082,1963381200,INR,11.059076474440559,8.0929,INR,-28.056716152546894,0,Non-energy minerals,NSE
LEXGLOBAL,Lexora Global Ltd,INE745A01012,196,INR,0,2,0.0148367952522256,1960000000,INR,,,,,,Finance,BSE
AUSOMENT,Ausom Enterprise Limited,INE218C01016,142.3,INR,-1.8282166264228887,212,0.41576779760737403,1958385509,INR,9.95090977748563,14.3002,INR,-0.3685614954260702,0.695652173913043,Finance,BSE
AUSOMENT,Ausom Enterprise Limited,INE218C01016,141.1,INR,-0.7316729984522247,5637,1.438964619390412,1958385509,INR,9.866994867204655,14.3002,INR,-0.3685614954260702,0.695652173913043,Finance,NSE
SKCIL,Shri Keshav Cements & Infra Ltd,INE260E01014,113,INR,0.04426737494466327,2960,0.05193410684740676,1957050096,INR,,-3.7229,INR,-5.692141721553483,0,Non-energy minerals,BSE
LASTMILE,Last Mile Enterprises Limited,INE404B01022,5.6,INR,1.818181818181812,45557,0.13274748867521738,1956729568,INR,16.312263326536556,0.3433,INR,-24.166114424563727,0.363636363636364,Industrial services,BSE
VIPCLOTHNG,VIP Clothing Limited,INE450G01024,21.79,INR,0.4610419548178786,1001,0.38572694693846094,1954909263,INR,20.218984875197176,1.0777,INR,74.97970449748337,0,Consumer non-durables,BSE
VIPCLOTHNG,VIP Clothing Limited,INE450G01024,21.51,INR,0.046511627906984016,19420,0.7197230808002592,1954909263,INR,19.959172311403915,1.0777,INR,74.97970449748337,0,Consumer non-durables,NSE
DRCSYSTEMS,DRC Systems India Limited,INE03RS01027,13.57,INR,0,51568,1.3204179821428113,1950861194,INR,9.427539252466305,1.4394,INR,27.617696604308904,0,Technology services,NSE
DRCSYSTEMS,DRC Systems India Limited,INE03RS01027,13.61,INR,0.442804428044271,5291,0.8018975159515604,1950861194,INR,9.455328609142699,1.4394,INR,27.617696604308904,0,Technology services,BSE
SPCENET,Spacenet Enterprises India Ltd.,INE970N01027,3.47,INR,1.1661807580174937,217683,0.5270146994595317,1947333759,INR,11.903945111492282,0.2915,INR,37.759924385633255,0.291545189504373,Commercial services,NSE
AMBAAUTO,Amba Auto Sales and Services Limited,INE293601014,111.55,INR,4.988235294117644,37000,0.9660574412532638,1946925000,INR,,,,,0,Retail trade,NSE
SHRIDINE,Shri Dinesh Mills Limited,INE204C01024,355,INR,2.3202190517365646,1974,0.8949134101006437,1943122036,INR,26.16026292906516,13.5702,INR,-24.6045547734003,0.576451938319643,Process industries,BSE
AVIVA,Aviva Industries Limited,INE461H01011,59.74,INR,0,1,0.003059975520195838,1941490347,INR,8.919746173945503,6.6975,INR,,0,Process industries,BSE
CANDOUR,Candour Techtex Limited,INE713D01055,77.25,INR,-2.5236593059936907,41551,2.1625039683985365,1933629981,INR,,-0.3597,INR,-145.30797329638492,0,Process industries,BSE
SHREYANIND,Shreyans Industries Limited,INE231C01019,140.85,INR,-0.7259656047363978,1192,0.10870655613617503,1932043723,INR,30.105803142032705,4.6785,INR,-87.21787666760468,2.14669051878354,Process industries,NSE
SHREYANIND,Shreyans Industries Limited,INE231C01019,140.15,INR,-2.0614954577218647,225,0.35316276879610736,1932043723,INR,29.956182537137973,4.6785,INR,-87.21787666760468,2.14669051878354,Process industries,BSE
FIDEL,Fidel Softech Ltd.,INE0LQQ01019,139,INR,-1.0676156583629894,8000,0.5755395683453237,1931953680,INR,14.417890631482864,9.6408,INR,22.08025730964532,1.60142348754448,Technology services,NSE
JATTAINDUS,Jattashankar Industries Ltd.,INE722N01014,421,INR,-4.318181818181818,38,0.2846441947565543,1930324097,INR,180.09924709103353,2.3376,INR,,0,Process industries,BSE
QUESTFLOW,Quest Flow Controls Ltd,INE0OYE01013,184.25,INR,-1.9946808510638299,4400,0.6853582554517134,1928433071,INR,,-4.24,INR,-163.3952333961305,0,Producer manufacturing,BSE
LAKSELEC,Lakshmi Electrical Control Systems Limited,INE284C01018,767.1,INR,-1.6538461538461509,708,0.8594319009468318,1928423827,INR,158.8494750574641,4.8291,INR,-65.81531164832053,0.382384806577019,Producer manufacturing,BSE
PLAZACABLE,Plaza Wires Limited,INE0INJ01017,46.24,INR,4.379232505643352,3170,1.356846295424389,1926841600,INR,27.743445131097378,1.6667,INR,152.95188951282438,0,Producer manufacturing,BSE
PLAZACABLE,Plaza Wires Limited,INE0INJ01017,46.2,INR,4.976141785957748,51599,3.4570804523771237,1926841600,INR,27.719445611087778,1.6667,INR,152.95188951282438,0,Producer manufacturing,NSE
EARKART,Earkart Ltd.,INE1A8F01035,139.95,INR,-0.03571428571429384,1000,0.21739130434782608,1925550480,INR,39.02568249630517,3.5861,INR,,0,Health technology,BSE
RANASUG,Rana Sugars Limited,INE625B01014,12.91,INR,2.6232114467408594,48764,3.487028403077715,1922669243,INR,8.310267138719022,1.5535,INR,-41.979458450046685,0,Process industries,BSE
RANASUG,Rana Sugars Limited,INE625B01014,12.95,INR,3.4345047923322665,726847,4.826668207275563,1922669243,INR,8.33601544898616,1.5535,INR,-41.979458450046685,0,Process industries,NSE
GOLKUNDIA,Golkunda Diamonds & Jewellery Ltd.,INE798D01015,272.95,INR,-2.8301886792452793,8973,2.1065852799624367,1922086040,INR,13.880625098529807,19.6641,INR,15.902299290938993,0.543478260869565,Consumer durables,BSE
CRESCENTIS,Crescentis Capital Limited,INE754C01010,115.5,INR,1.4938488576449938,2486,0.32941114114591613,1921680183,INR,,-1.9315,INR,56.85919771285626,0,Finance,BSE
TAINWALCHM,Tainwala Chemicals & Plastics (India) Ltd,INE123C01018,211.05,INR,3.430531732418525,172,0.25316455696202533,1920528357,INR,18.320789603895935,11.5197,INR,119.2683251803491,1.46270112140419,Process industries,BSE
TAINWALCHM,Tainwala Chemicals & Plastics (India) Ltd,INE123C01018,207.41,INR,0.28527221738710157,1306,0.24682958175048664,1920528357,INR,18.004809153016136,11.5197,INR,119.2683251803491,1.46270112140419,Process industries,NSE
MAXIMUS,Maximus International Ltd.,INE544W01021,14.15,INR,0.07072135785006921,40283,0.8230813396347098,1919467850,INR,20.836401119128258,0.6791,INR,-2.1751656583117263,0,Distribution services,BSE
GILLANDERS,Gillanders Arbuthnot & Co. Ltd.,INE047B01011,90.48,INR,0.6451612903225787,505,2.458617332034845,1918676955,INR,20.40135287485908,4.435,INR,-64.57752609761746,0,Consumer non-durables,BSE
GILLANDERS,Gillanders Arbuthnot & Co. Ltd.,INE047B01011,88.35,INR,-0.3496503496503522,3638,1.8101303612296376,1918676955,INR,19.92108229988726,4.435,INR,-64.57752609761746,0,Consumer non-durables,NSE
FWSTC,Flywings Simulator Training Centre Limited,INE0SQZ01015,195,INR,3.4482758620689653,600,0.01658374792703151,1918388628,INR,46.829971181556196,4.164,INR,,0,Commercial services,NSE
MASTER,Master Components Limited,INE0OJM01017,500.25,INR,4.3491864831038844,4000,1.702127659574468,1917600000,INR,26.887210771008572,18.6055,INR,14.618820267980887,0.156445556946183,Producer manufacturing,NSE
LANCORHOL,Lancor Holdings Limited,INE572G01025,26.34,INR,-0.7535795026375256,51644,0.8017536614824773,1917463077,INR,4.775026286211522,5.5162,INR,748.2546516992159,0.76716532412735,Finance,NSE
LANCORHOL,Lancor Holdings Limited,INE572G01025,26.5,INR,1.6494054468738,1101,0.10919802431912404,1917463077,INR,4.804031760994888,5.5162,INR,748.2546516992159,0.76716532412735,Finance,BSE
ONDOOR,On Door Concepts Limited,INE00ER01015,269.85,INR,-1.316511245200207,2700,0.1196808510638298,1914290006.4,INR,14.14523171760907,19.0771,INR,38.516888850164115,0,Retail trade,NSE
GTTDATA,GTT Data Solutions Ltd,INE959B01017,46.14,INR,0.7863695937090419,35113,0.5316011469855295,1912543868,INR,,-4.05,INR,-31.8273549899095,0,Consumer services,BSE
ACCPL,Accretion Pharmaceuticals Ltd.,INE0T8T01010,177,INR,2.9069767441860463,26400,2.558139534883721,1911952000,INR,20.35629262458166,8.6951,INR,,0,Health technology,NSE
ADCOUNTY,AdCounty Media India Limited,INE0W1601012,85,INR,0.14137606032045777,42400,0.7443820224719101,1909901771,INR,9.440248778320747,9.004,INR,,0,Commercial services,BSE
RACE,Race Eco Chain Ltd.,INE084Q01012,111.27,INR,-0.46515788532069974,3189,0.7006789269000065,1909509022,INR,27.94184119331023,3.9822,INR,-8.062058456849982,0,Process industries,NSE
RACE,Race Eco Chain Ltd.,INE084Q01012,110.65,INR,0.9119927040583675,124,0.12963930998431783,1909509022,INR,27.786148360202905,3.9822,INR,-8.062058456849982,0,Process industries,BSE
SANGAMFIN,Sangam Finserv Ltd,INE475D01010,40,INR,-2.200488997555009,2340,2.4334442595673877,1906461587,INR,96.50180940892642,0.4145,INR,-70.63823758588936,0,Finance,BSE
PARSHVA,Parshva Enterprises Limited,INE05MV01019,178,INR,-4.761904761904765,228,2.564679415073116,1904463982,INR,714.5724608590928,0.2491,INR,33.99677245831091,0,Distribution services,BSE
AVATAR,Avatar Industries Ltd,INE617I01024,186.4,INR,1.997264021887828,12000,1.2765957446808511,1903723099,INR,,,,,0,Producer manufacturing,NSE
PANAENERG,Panasonic Energy India Co. Ltd.,INE795A01017,250.75,INR,-1.3959889893826234,1536,0.563421612500917,1902749977,INR,53.98975109809663,4.6444,INR,-70.4131231087753,3.71304690579425,Producer manufacturing,BSE
NCML,Nilachal Carbo Metalicks Limited,INE346R01013,76.1,INR,-3.0573248407643385,12800,2.5806451612903225,1896944700,INR,18.00331204163709,4.227,INR,,0,Non-energy minerals,BSE
RAINBOWF,Rainbow Foundations Limited,INE230F01014,37,INR,-2.631578947368421,10460,2.4661668317065124,1885480087,INR,25.31126009029963,1.4618,INR,-13.076053992983288,0,Finance,BSE
MURUDCERA,Murudeshwar Ceramics Limited,INE692B01014,30.5,INR,-2.0552344251766237,2597,0.3069195769071674,1885379403,INR,16.73709049004006,1.8223,INR,12.12773812453852,1.60565189466924,Producer manufacturing,BSE
MURUDCERA,Murudeshwar Ceramics Limited,INE692B01014,30.75,INR,0.16286644951140297,8438,0.41656998701612863,1885379403,INR,16.874279756351864,1.8223,INR,12.12773812453852,1.60565189466924,Producer manufacturing,NSE
NAGPI,Nagpur Power & Industries Ltd.,INE099E01016,147,INR,2.083333333333333,4328,0.8020458841406917,1885098145,INR,,-1.6312,INR,-177.69098875976377,0,Electronic technology,BSE
WINSOMTX,Winsome Textile Industries Limited,INE837B01031,102,INR,7.357120303125981,44661,6.21655855906016,1882899971,INR,7.314134924277191,13.9456,INR,-1.5315092674315904,0,Process industries,BSE
AIRAN,Airan Ltd.,INE645W01026,15.05,INR,0.06648936170213805,5322,0.792660222516793,1880300745,INR,16.158471118745975,0.9314,INR,-37.02501690331305,0,Technology services,BSE
AIRAN,Airan Ltd.,INE645W01026,15.05,INR,0.1330671989354714,32893,0.8445297997601948,1880300745,INR,16.158471118745975,0.9314,INR,-37.02501690331305,0,Technology services,NSE
BHARATGEAR,Bharat Gears Limited,INE561C01019,116.2,INR,-4.987735077677837,10174,2.800440407376913,1877923606,INR,10.811011973986584,10.7483,INR,416.844585497211,0,Producer manufacturing,BSE
BHARATGEAR,Bharat Gears Limited,INE561C01019,117.4,INR,-4.993121307760774,16129,0.9259801473163283,1877923606,INR,10.922657536540662,10.7483,INR,416.844585497211,0,Producer manufacturing,NSE
LANDMARC,Landmarc Leisure Corporation Limited,INE394C01023,1.92,INR,1.0526315789473695,83143,0.030093946987845403,1871800084,INR,0.04345690636621044,44.1817,INR,1380578.125,0,Consumer services,BSE
JAYSYNTH,Jaysynth Orgochem Ltd,INE263B01022,13.73,INR,-1.8584703359542516,21101,0.7201632747787565,1871143323,INR,12.634581761295665,1.0867,INR,-64.99822849228589,0.360490266762797,Process industries,BSE
DUGLOBAL,Dudigital Global Limited.,INE0HPK01020,26.15,INR,0.5769230769230715,2500,0.1149425287356312,1870485240,INR,32.48850788917878,0.8049,INR,63.49786715417427,0,Commercial services,NSE
